# Measurement file: 
 # Project: HPK 6 inch 2018
 # Sensor Type: 2S
 # ID: VPX28442_18_2S_side1
 # Operator: Dominic
 # Date: Tue Mar 12 15:26:37 2019


# implant_width: 22
# implant_length: 0
# metal_width: 32
# Campaign: Hamamatsu 6inch 2S
# Creator: Dominic Bloech 03.12.2018
# type: p-type
# pitch: 90
# metal_length: 49504
# thickness: 240


Pad                     Istrip                  Rpoly                   Idark                   Cac                     Cint                    Idiel                   Rint                    Temperature             Humidity                
#                       current[A]              res[Ohm]                current[A]              cap[F]                  cap[F]                  current[A]              res[Ohm]                degree[C]               rel. percent[rel%]      
140.0                   -1.736035e-10           1935317.07223           -2.10605e-07            1.45236666667e-10       2.09527333333e-12       2.44884663333e-11       --                      22.1                    22.7                    
141.0                   -1.773736e-10           1936155.05573           -2.11060333333e-07      1.45249333333e-10       2.08309e-12             2.75545266667e-11       --                      22.1                    22.7                    
142.0                   -1.744542e-10           1938755.31743           -2.11102666667e-07      1.45295666667e-10       2.08842333333e-12       4.02588833333e-11       --                      22.1                    22.8                    
143.0                   -1.74352533333e-10      1931424.83539           -2.11071333333e-07      1.45248666667e-10       2.09809333333e-12       5.88138666667e-11       --                      22.1                    22.8                    
144.0                   -1.74030833333e-10      1938330.83189           -2.10885333333e-07      1.45290666667e-10       2.09353333333e-12       2.42006633333e-11       --                      22.1                    22.8                    
145.0                   -1.76533933333e-10      1927144.93059           -2.10970666667e-07      1.45279666667e-10       2.09050666667e-12       -4.69281666667e-12      --                      22.1                    22.9                    
146.0                   -1.76667133333e-10      1936632.60821           -2.10800333333e-07      1.45212333333e-10       2.09736666667e-12       2.89404633333e-11       --                      22.1                    22.9                    
147.0                   -1.780738e-10           1932573.06856           -2.10942e-07            1.45242e-10             2.09543666667e-12       1.89701566667e-11       --                      22.1                    22.9                    
148.0                   -1.78112133333e-10      1934296.75736           -2.11095e-07            1.45243333333e-10       2.08408666667e-12       -2.74583333333e-13      --                      22.1                    23.0                    
149.0                   -1.79298866667e-10      1934209.65932           -2.10788e-07            1.45271333333e-10       2.09636666667e-12       -1.09902733333e-11      --                      22.1                    23.0                    
150.0                   -1.80287733333e-10      1927223.00141           -2.10686e-07            1.45273e-10             2.08846666667e-12       2.26285266667e-11       --                      22.1                    23.1                    
151.0                   -1.81856533333e-10      1935822.91424           -2.09928666667e-07      1.45286e-10             2.08860333333e-12       4.60325e-11             --                      22.1                    23.2                    
