# Measurement file: 
 # Project: HPK 6 inch 2018
 # Sensor Type: 2S
 # ID: VPX28442_17_2S_side1
 # Operator: Dominic
 # Date: Wed Mar 13 13:17:01 2019


# implant_width: 22
# implant_length: 0
# metal_width: 32
# Campaign: Hamamatsu 6inch 2S
# Creator: Dominic Bloech 03.12.2018
# type: p-type
# pitch: 90
# metal_length: 49504
# thickness: 240


Pad                     Istrip                  Rpoly                   Idark                   Cac                     Cint                    Idiel                   Rint                    Temperature             Humidity                
#                       current[A]              res[Ohm]                current[A]              cap[F]                  cap[F]                  current[A]              res[Ohm]                degree[C]               rel. percent[rel%]      
78.0                    -1.95964533333e-10      1912236.49557           -2.12491666667e-07      1.45564333333e-10       2.10272666667e-12       4.10798666667e-11       --                      21.8                    18.9                    
79.0                    -1.93624166667e-10      1904939.78683           -2.13082333333e-07      1.45511333333e-10       2.10097666667e-12       4.46258e-11             --                      21.8                    18.9                    
80.0                    -1.825833e-10           1915539.94861           -2.12325e-07            1.45575666667e-10       2.10459333333e-12       -6.444982e-11           --                      21.8                    18.9                    
81.0                    -1.94242866667e-10      1910385.75122           -2.12911333333e-07      1.45499333333e-10       2.10894666667e-12       -1.482045e-11           --                      21.8                    18.9                    
82.0                    -1.87359033333e-10      1917619.30123           -2.12686666667e-07      1.45488333333e-10       2.10817666667e-12       -1.141421e-11           --                      21.8                    18.9                    
83.0                    -2.04703733333e-10      1910490.72189           -2.12537333333e-07      1.45504e-10             2.11276e-12             8.79116666667e-11       --                      21.8                    19.0                    
84.0                    -1.82907866667e-10      1911715.60167           -2.12072666667e-07      1.45491333333e-10       2.10086e-12             7.92368333333e-11       --                      21.8                    19.0                    
85.0                    -2.00159366667e-10      1913728.57746           -2.12162666667e-07      1.45483333333e-10       2.09988e-12             6.49856e-11             --                      21.8                    18.9                    
86.0                    -1.98430533333e-10      1909053.68969           -2.12655666667e-07      1.45468e-10             2.10806666667e-12       -1.98064e-11            --                      21.8                    18.9                    
87.0                    -1.93431833333e-10      1917913.05957           -2.11853333333e-07      1.45508333333e-10       2.09902e-12             9.99511966667e-12       --                      21.8                    18.9                    
88.0                    -1.89237666667e-10      1911084.15092           -2.12564e-07            1.45410666667e-10       2.10987666667e-12       2.1412e-11              --                      21.8                    18.9                    
89.0                    -1.773726e-10           1921412.09069           -2.11363e-07            1.45441333333e-10       2.10599e-12             8.61189666667e-11       --                      21.8                    18.9                    
90.0                    -1.84207833333e-10      1914486.4304            -2.11999333333e-07      1.45451333333e-10       2.10713666667e-12       4.21061533333e-11       --                      21.8                    18.9                    
91.0                    -2.00758433333e-10      1920020.73659           -2.11836333333e-07      1.45465333333e-10       2.10817333333e-12       1.66474933333e-11       --                      21.8                    19.0                    
92.0                    -1.81112333333e-10      1918810.32164           -2.11029e-07            1.45382333333e-10       2.10470333333e-12       -8.57868666667e-12      --                      21.8                    19.0                    
93.0                    -1.82897166667e-10      1916245.00784           -2.11810666667e-07      1.45412666667e-10       2.10855e-12             2.139726e-11            --                      21.8                    19.0                    
94.0                    -1.94537133333e-10      1921888.44623           -2.1125e-07             1.45467e-10             2.10895666667e-12       -1.30851333333e-11      --                      21.8                    19.0                    
95.0                    -2.00412833333e-10      1920200.73133           -2.11607666667e-07      1.45414333333e-10       2.10327333333e-12       8.375343e-11            --                      21.8                    19.1                    
96.0                    -1.88102833333e-10      1929967.03964           -2.11851666667e-07      1.45446666667e-10       2.10102e-12             7.15868233333e-11       --                      21.8                    19.1                    
97.0                    -1.96319566667e-10      1918802.12554           -2.12010666667e-07      1.45379666667e-10       2.10847e-12             4.19541566667e-11       --                      21.8                    19.1                    
98.0                    -1.90885466667e-10      1926722.57416           -2.10769e-07            1.45378e-10             2.09059666667e-12       1.08839066667e-10       --                      21.8                    19.1                    
99.0                    -1.82934566667e-10      1922719.62224           -2.11368e-07            1.45366666667e-10       2.10510666667e-12       -2.226e-14              --                      21.8                    19.1                    
100.0                   -1.80688966667e-10      1925446.53915           -2.11102666667e-07      1.45370333333e-10       2.10918333333e-12       1.20966e-10             --                      21.8                    19.1                    
101.0                   -1.85155233333e-10      1923826.43315           -2.11687e-07            1.45398666667e-10       2.1069e-12              -2.1201e-11             --                      21.8                    19.1                    
102.0                   -1.96714166667e-10      1923185.09299           -2.11088e-07            1.45370333333e-10       2.10802333333e-12       7.18303e-11             --                      21.8                    19.1                    
103.0                   -1.734575e-10           1931847.35216           -2.10402666667e-07      1.45375333333e-10       2.10025333333e-12       8.00696e-11             --                      21.8                    19.2                    
104.0                   -1.825392e-10           1920785.91503           -2.11008666667e-07      1.45355666667e-10       2.09327666667e-12       5.25077233333e-11       --                      21.8                    19.2                    
105.0                   -1.744044e-10           1930859.5411            -2.1097e-07             1.45376e-10             2.08618666667e-12       2.05480833333e-11       1.66530634187e+11       21.9                    19.2                    
106.0                   -1.98974266667e-10      1926104.63956           -2.10183333333e-07      1.45356666667e-10       2.09592333333e-12       9.48946666667e-11       --                      21.9                    19.2                    
107.0                   -1.94641066667e-10      1928809.34842           -2.10111333333e-07      1.45393333333e-10       2.11437e-12             2.84881533333e-11       --                      21.9                    19.2                    
108.0                   -1.88971166667e-10      1926265.89764           -2.10759666667e-07      1.45309333333e-10       2.09669e-12             8.91430333333e-11       --                      21.9                    19.2                    
109.0                   -1.86322066667e-10      1925785.69645           -2.11058e-07            1.45326e-10             2.09976333333e-12       3.46475733333e-11       --                      21.9                    19.3                    
110.0                   -1.850214e-10           1929374.92748           -2.10735333333e-07      1.45369e-10             2.10621666667e-12       1.16782733333e-11       --                      21.9                    19.3                    
111.0                   -1.79743666667e-10      1924155.10489           -2.10681e-07            1.45348333333e-10       2.09865333333e-12       5.49958666667e-11       --                      21.9                    19.3                    
112.0                   -1.84981366667e-10      1932923.61276           -2.10612333333e-07      1.45384666667e-10       2.10522666667e-12       -1.57939533333e-11      --                      21.9                    19.3                    
113.0                   -1.824948e-10           1927193.4384            -2.09784e-07            1.45361666667e-10       2.11208333333e-12       -1.90932666667e-11      --                      21.9                    19.3                    
114.0                   -1.89394866667e-10      1931931.21723           -2.11117333333e-07      1.45334666667e-10       2.10793e-12             -2.39930666667e-11      --                      21.9                    19.3                    
115.0                   -1.82550533333e-10      1925668.9866            -2.10970333333e-07      1.45307666667e-10       2.10654e-12             -1.561438e-11           --                      21.9                    19.3                    
116.0                   -1.91614266667e-10      1930188.60748           -2.09790666667e-07      1.45327666667e-10       2.11343333333e-12       3.53827166667e-11       --                      21.9                    19.3                    
